X,Y
0.20982142,-0.018359374
0.14732143,-0.012890625
0.15178572,-0.01328125
0.17857143,-0.015625
0.18303572,-0.016015625
0.09151786,-0.008007812
0.04910715,-0.004296875
0.17410715,-0.015234375
0.07589286,-0.006640625
0.08258929,-0.007226563
0.08035714,-0.00703125
0.09598215,-0.008398438
0.08258929,-0.007226563
0.08928572,-0.0078125
0.18973215,-0.016601563
0.21986608,-0.016601563
0.25,-0.021875
0.421875,-0.036914062
0.33035716,-0.02890625
0.27455357,-0.024023438
0.31026787,-0.027148437
0.15625,-0.013671875
0.12053572,-0.010546875
0.05803571,-0.005078125
0.03794643,-0.003320313
-0.07589286,0.006640625
0.00892857,-0.00078125
0.19642858,-0.0171875
0.15625,-0.013671875
0.16741072,-0.014648438
0.27901787,-0.024414063
0.25223216,-0.022070313
0.3370536,-0.029492188
0.43973216,-0.038476564
0.171875,-0.015039062
0.13392857,-0.01171875
0.10714287,-0.009375
0.08705357,-0.007617188
0.078125,-0.006835938
0.07589286,-0.006640625
0.08482143,-0.007421875
0.06919643,-0.006054687
0.0625,-0.00546875
0.03571429,-0.003125
0.02008929,-0.001757812
0.01785714,-0.0015625
0.02455357,-0.002148438
0.02901786,-0.002539062
0.04910715,-0.004296875
0.04241071,-0.003710937
0.02455357,-0.002148438
0.02678572,-0.00234375
0.01116071,-0.000976563
0,0
-0.00446429,0.000390625
0.00892857,-0.00078125
0.02455357,-0.002148438
0.02232143,-0.001953125
0,0
-0.02678572,0.00234375
-0.04910715,0.004296875
-0.05357143,0.0046875
-0.046875,0.004101562
-0.04910715,0.004296875
-0.05357143,0.004296875
-0.05803571,0.005078125
-0.078125,0.006835938
-0.09598215,0.008398438
-0.10267857,0.008984375
-0.09709822,0.008984375
-0.09151786,0.008007812
-0.10044643,0.008789063
-0.10714287,0.009375
-0.12053572,0.010546875
-0.13616072,0.011914062
-0.12276786,0.010742188
-0.08482143,0.007421875
-0.08928572,0.0078125
-0.09151786,0.008007812
-0.10044643,0.008789063
-0.08482143,0.007421875
-0.08258929,0.007226563
-0.08482143,0.007421875
-0.06919643,0.006054687
-0.04910715,0.004296875
-0.05803571,0.005078125
-0.04464286,0.00390625
-0.02678572,0.00234375
-0.01339286,0.001171875
-0.04464286,0.00390625
-0.00892857,0.00078125
-0.00669643,0.000585938
0.04910715,-0.004296875
0,0
0.03125,0
0.0625,-0.00546875
0.00892857,-0.00078125
-0.01785714,0.0015625
-0.02901786,0.002539062
-0.02008929,0.001757812
-0.05580357,0.004882813
-0.02455357,0.004882813
0.00669643,-0.000585938
-0.07142857,0.00625
-0.06919643,0.006054687
-0.02901786,0.002539062
-0.046875,0.004101562
-0.03125,0.002734375
-0.01785714,0.0015625
0.02678572,-0.00234375
-0.05580357,0.004882813
-0.02790179,0.004882813
0,0
-0.03571429,0.003125
-0.03125,0.002734375
-0.02678572,0.00234375
0.01785714,-0.0015625
-0.04017857,0.003515625
-0.02008929,0.001757812
0.06696428,-0.005859375
0.02678572,-0.00234375
0.04464286,-0.00390625
0.05133929,-0.004492187
0.078125,-0.006835938
0.04017857,-0.003515625
0.05580357,-0.004882813
0.125,-0.0109375
0.08035714,-0.00703125
0.09151786,-0.00703125
0.10267857,-0.008984375
0.08035714,-0.00703125
0.10044643,-0.008789063
0.07142857,-0.00625
0.140625,-0.012304688
0.07142857,-0.00625
0.05133929,-0.004492187
0.07366072,-0.006445312
0.01116071,-0.000976563
0.00446429,-0.000390625
-0.02678572,0.00234375
0,0
-0.04017857,0.003515625
-0.0625,0.00546875
0.00446429,-0.000390625
-0.0625,0.00546875
-0.04464286,0.00390625
-0.04910715,0.004296875
-0.03794643,0.003320313
-0.05357143,0.0046875
-0.04241071,0.003710937
0.03125,-0.002734375
-0.046875,0.004101562
-0.04017857,0.003515625
-0.03794643,0.003320313
-0.04910715,0.004296875
-0.03348214,0.002929688
-0.02901786,0.002539062
0.04241071,-0.003710937
-0.01339286,0.001171875
0,0
0.02678572,-0.00234375
0.00892857,-0.00078125
0.01785714,-0.0015625
0.02678572,-0.00234375
0.06696428,-0.005859375
0.01785714,-0.0015625
0.01116071,-0.000976563
0.07142857,-0.00625
0.01339286,-0.001171875
0.02455357,-0.002148438
0.00892857,-0.00078125
0.03571429,-0.003125
0.03348214,-0.002929688
0.03125,-0.002734375
0.10491071,-0.009179687
0.03125,-0.002734375
0.04017857,-0.003515625
0.046875,-0.004101562
0.04017857,-0.003515625
0.04241071,-0.003710937
0.015625,-0.001367187
0.05133929,-0.004492187
-0.02008929,0.001757812
-0.07142857,0.00625
-0.02008929,0.001757812
-0.09375,0.008203125
-0.10714287,0.009375
-0.11160714,0.009765625
-0.06473215,0.005664063
-0.06919643,0.006054687
-0.0625,0.00546875
0.03571429,-0.003125
-0.02008929,0.001757812
-0.05580357,0.004882813
-0.06473215,0.005664063
-0.03571429,0.003125
-0.10044643,0.008789063
-0.08482143,0.007421875
-0.05357143,0.0046875
-0.07589286,0.006640625
-0.04910715,0.004296875
-0.05580357,0.004882813
0.03125,-0.002734375
-0.05357143,0.0046875
-0.04910715,0.004296875
-0.02901786,0.002539062
-0.02455357,0.002539062
-0.02008929,0.001757812
-0.06026786,0.005273438
-0.04017857,0.003515625
-0.02455357,0.002148438
-0.03571429,0.003125
0.10044643,-0.008789063
-0.03348214,0.002929688
-0.04241071,0.003710937
0,0
-0.02455357,0.002148438
-0.04910715,0.004296875
-0.02455357,0.002148438
-0.03125,0.002734375
-0.08705357,0.007617188
-0.09598215,0.008398438
-0.02232143,0.001953125
-0.06026786,0.005273438
-0.078125,0.006835938
0.02008929,-0.001757812
-0.02678572,0.00234375
0.02455357,-0.002148438
0.04241071,-0.003710937
0.04910715,-0.004296875
0.10044643,-0.008789063
0.15848215,-0.013867187
0.23883928,-0.020898437
0.21875001,-0.019140625
0.13392857,-0.01171875
0.10937501,-0.009570313
-0.09375,0.008203125
-0.13169643,0.011523438
-0.02901786,0.002539062
-0.13839285,0.012109375
-0.25669643,0.022460938
-0.17410715,0.015234375
-0.03794643,0.003320313
-0.28348213,0.024804687
-0.41741073,0.036523439
-0.29464287,0.02578125
-0.08035714,0.00703125
-0.06473215,0.005664063
-0.06919643,0.006054687
-0.03794643,0.003320313
-0.05580357,0.004882813
-0.03794643,0.003320313
-0.02678572,0.00234375
-0.02008929,0.001757812
0.02232143,-0.001953125
0.01116071,-0.000976563
0.02455357,-0.002148438
0.03571429,-0.003125
0.05803571,-0.005078125
0.05133929,-0.004492187
0.07366072,-0.006445312
0.08928572,-0.0078125
0.12723213,-0.0078125
0.16517858,-0.014453125
0.125,-0.0109375
0.12053572,-0.010546875
0.12723213,-0.011132812
0.14955357,-0.013085937
0.14732143,-0.012890625
0.140625,-0.012304688
0.13616072,-0.011914062
0.140625,-0.012304688
0.17857143,-0.015625
0.09821429,-0.00859375
0.10491071,-0.009179687
0.10937501,-0.009570313
0.12276786,-0.009570313
0.13616072,-0.011914062
0.12053572,-0.010546875
0.13169643,-0.011523438
0.09821429,-0.00859375
0.16294643,-0.014257813
0.10714287,-0.009375
0.08928572,-0.0078125
0.08035714,-0.00703125
0.06696428,-0.005859375
0.07589286,-0.006640625
0.04910715,-0.004296875
0.02678572,-0.00234375
0.015625,-0.001367187
0.02678572,-0.00234375
-0.02901786,0.002539062
-0.03348214,0.002929688
-0.046875,0.004101562
-0.05133929,0.004492187
0.01116071,-0.000976563
-0.09151786,0.008007812
-0.13616072,0.011914062
-0.13392857,0.01171875
-0.19866072,0.017382812
-0.20089287,0.017578125
-0.22098213,0.019335937
-0.16964285,0.01484375
-0.23214285,0.020312499
-0.22321428,0.01953125
-0.14732143,0.012890625
-0.20535715,0.01796875
-0.18303572,0.016015625
-0.20089287,0.017578125
-0.13616072,0.011914062
-0.13839285,0.012109375
-0.10714287,0.009375
-0.02901786,0.002539062
-0.06696428,0.005859375
-0.04910715,0.004296875
-0.02455357,0.002148438
0.00892857,-0.00078125
0.06026786,-0.005273438
0.06696428,-0.005859375
0.13839285,-0.012109375
0.09375,-0.008203125
0.08258929,-0.007226563
0.12053572,-0.010546875
0.11830357,-0.010351563
0.14285715,-0.0125
0.16517858,-0.014453125
0.21651785,-0.018945312
0.20312501,-0.017773438
0.20982142,-0.018359374
0.25,-0.021875
0.22544645,-0.019726563
0.22991072,-0.020117188
0.20535715,-0.01796875
0.2075893,-0.018164063
0.20312501,-0.017773438
0.19419643,-0.016992187
0.22544645,-0.019726563
0.20312501,-0.017773438
0.16071428,-0.0140625
0.12053572,-0.010546875
0.02901786,-0.002539062
0.06919643,-0.006054687
0.03794643,-0.003320313
0.09598215,-0.008398438
0.046875,-0.004101562
0.07366072,-0.006445312
0.04910715,-0.004296875
0.03348214,-0.002929688
0.02901786,-0.002539062
0.09375,-0.008203125
0.03571429,-0.003125
0.00892857,-0.00078125
-0.01785714,0.0015625
-0.015625,0.001367187
-0.03348214,0.002929688
-0.04464286,0.00390625
-0.02008929,0.001757812
-0.06026786,0.005273438
-0.05357143,0.0046875
-0.03571429,0.003125
-0.02901786,0.002539062
-0.08035714,0.00703125
-0.11272322,0.00703125
-0.14508928,0.012695313
-0.15178572,0.01328125
-0.125,0.0109375
-0.03571429,0.003125
-0.10491071,0.009179687
-0.11160714,0.009765625
-0.10937501,0.009570313
-0.08928572,0.0078125
-0.05803571,0.005078125
-0.05580357,0.004882813
-0.14732143,0.012890625
-0.04017857,0.003515625
-0.08928572,0.0078125
-0.09598215,0.008398438
-0.06473215,0.005664063
-0.07589286,0.006640625
-0.02901786,0.002539062
-0.04017857,0.003515625
-0.03571429,0.003125
-0.07589286,0.006640625
-0.05357143,0.0046875
0.01785714,-0.0015625
-0.04017857,0.003515625
-0.046875,0.004101562
-0.02455357,0.002148438
0.03571429,-0.003125
-0.00223214,0.000195313
-0.01339286,0.001171875
0.015625,-0.001367187
-0.015625,0.001367187
0.01116071,-0.000976563
0.04464286,-0.00390625
-0.03571429,0.003125
-0.05357143,0.0046875
-0.0625,0.00546875
-0.00892857,0.00078125
-0.03571429,0.003125
-0.03125,0.002734375
0.00892857,-0.00078125
-0.02455357,0.002148438
-0.01339286,0.001171875
-0.04017857,0.003515625
-0.05803571,0.005078125
-0.04241071,0.003710937
-0.09821429,0.00859375
-0.09375,0.008203125
-0.03794643,0.003320313
-0.06473215,0.005664063
-0.10044643,0.008789063
0.03125,-0.002734375
-0.02232143,0.001953125
0.00223214,-0.000195313
0.03571429,-0.003125
-0.00223214,0.000195313
0.00669643,-0.000585938
0.0625,-0.00546875
0.14508928,-0.012695313
0.0625,-0.00546875
0.1171875,-0.00546875
0.171875,-0.015039062
0.140625,-0.012304688
0.10267857,-0.008984375
0.1294643,-0.011328125
0.01116071,-0.000976563
0.06473215,-0.005664063
0.05580357,-0.004882813
0.02678572,-0.00234375
0.02901786,-0.002539062
0.08035714,-0.00703125
0.16741072,-0.014648438
0.01116071,-0.000976563
0.05133929,-0.004492187
0.14508928,-0.012695313
0.0625,-0.00546875
0.05133929,-0.004492187
0.07142857,-0.00625
-0.01339286,0.001171875
-0.08035714,0.00703125
-0.02678572,0.00234375
-0.02455357,0.002148438
-0.07142857,0.00625
-0.10491071,0.009179687
-0.046875,0.004101562
-0.12276786,0.010742188
-0.2075893,0.018164063
-0.1294643,0.011328125
-0.19642858,0.0171875
-0.24107143,0.02109375
-0.27901787,0.024414063
-0.24776787,0.021679688
-0.32366073,0.028320313
-0.29464287,0.02578125
-0.29910713,0.026171874
-0.33035716,0.02890625
-0.32366073,0.028320313
-0.2857143,0.025
-0.21875001,0.019140625
-0.22321428,0.01953125
-0.18973215,0.016601563
0.140625,-0.012304688
0.03794643,-0.003320313
0.03571429,-0.003125
0.03348214,-0.002929688
0.02901786,-0.002539062
0.01785714,-0.0015625
0.02455357,-0.002148438
-0.00669643,0.000585938
0.015625,-0.001367187
0.09151786,-0.008007812
-0.00446429,0.000390625
-0.00223214,0.000195313
-0.015625,0.001367187
-0.03125,0.002734375
0,0
-0.01339286,0.001171875
-0.03794643,0.003320313
-0.04464286,0.00390625
0.00223214,-0.000195313
-0.0625,0.00546875
-0.07142857,0.00625
-0.06919643,0.006054687
-0.08035714,0.00703125
-0.05357143,0.0046875
-0.07142857,0.00625
-0.06696428,0.00625
-0.0625,0.00546875
-0.03125,0.002734375
-0.06919643,0.006054687
-0.04017857,0.003515625
-0.03794643,0.003320313
-0.03571429,0.003125
0.015625,-0.001367187
-0.03571429,0.003125
-0.04910715,0.004296875
-0.03571429,0.003125
-0.02678572,0.00234375
-0.07589286,0.006640625
-0.05803571,0.005078125
-0.07366072,0.006445312
-0.09151786,0.008007812
0.00892857,-0.00078125
-0.08705357,0.007617188
-0.09598215,0.008398438
-0.08705357,0.007617188
-0.07589286,0.006640625
-0.06473215,0.005664063
-0.05357143,0.0046875
-0.04910715,0.004296875
-0.046875,0.004101562
0.05803571,-0.005078125
-0.01785714,0.0015625
-0.02678572,0.00234375
-0.00446429,0.000390625
0,0
0.01339286,-0.001171875
0,0
0.04241071,-0.003710937
0.05133929,-0.004492187
0.08258929,-0.007226563
0.03348214,-0.002929688
0.06026786,-0.005273438
0.07142857,-0.00625
0.05803571,-0.005078125
0.11607143,-0.01015625
0.078125,-0.006835938
0.08035714,-0.00703125
0.11383928,-0.009960937
0.07142857,-0.00625
0.08035714,-0.00703125
0.05580357,-0.004882813
0.06919643,-0.006054687
0.05580357,-0.004882813
0.046875,-0.004101562
0.11383928,-0.009960937
0.03125,-0.002734375
0.02008929,-0.001757812
0.01674107,-0.001757812
0.01339286,-0.001171875
0.01785714,-0.0015625
0.00223214,-0.000195313
0.06026786,-0.005273438
-0.01116071,0.000976563
-0.00669643,0.000585938
0.02008929,-0.001757812
-0.00446429,0.000390625
0.00892857,-0.00078125
0.0390625,-0.00078125
0.06919643,-0.006054687
0.02455357,-0.002148438
-0.00446429,0.000390625
0.07366072,-0.006445312
0,0
0.00446429,-0.000390625
-0.01785714,0.0015625
0.00892857,-0.00078125
-0.02901786,0.002539062
-0.02232143,0.001953125
0.06696428,-0.005859375
-0.03794643,0.003320313
-0.05357143,0.0046875
-0.04464286,0.00390625
-0.05357143,0.0046875
-0.07589286,0.006640625
-0.09375,0.008203125
0.02008929,-0.001757812
-0.07142857,0.00625
-0.10714287,0.009375
-0.05580357,0.004882813
-0.10044643,0.008789063
-0.08258929,0.007226563
-0.09821429,0.00859375
-0.02901786,0.002539062
-0.09151786,0.008007812
-0.08928572,0.0078125
0,0
-0.09598215,0.008398438
-0.07366072,0.006445312
-0.10267857,0.008984375
-0.09598215,0.008398438
-0.09821429,0.00859375
-0.05803571,0.005078125
0.02901786,-0.002539062
-0.06696428,0.005859375
-0.06026786,0.005273438
-0.02901786,0.002539062
-0.03571429,0.003125
-0.015625,0.001367187
-0.03571429,0.003125
0.07589286,-0.006640625
0.02008929,-0.001757812
-0.01116071,0.000976563
0.04017857,-0.003515625
-0.02232143,0.001953125
-0.00892857,0.00078125
-0.01116071,0.000976563
0.02455357,-0.002148438
-0.00223214,0.000195313
-0.02232143,0.001953125
0.04464286,-0.00390625
-0.00669643,0.000585938
0,0
0.00669643,-0.000585938
0.015625,-0.001367187
-0.00223214,0.000195313
0.02232143,-0.001953125
0.13169643,-0.011523438
0.02678572,-0.00234375
0.05133929,-0.004492187
0.06473215,-0.005664063
0.07366072,-0.006445312
0.06026785,-0.006445312
0.046875,-0.004101562
0.12053572,-0.010546875
0.04910715,-0.004296875
0.03348214,-0.002929688
0.05133929,-0.004492187
-0.01116071,0.000976563
-0.02008929,0.000976563
-0.02901786,0.002539062
0.01116071,-0.000976563
-0.02232143,0.001953125
-0.02008929,0.001757812
0.05133929,-0.004492187
0.00446429,-0.000390625
0.01339286,-0.001171875
0.015625,-0.001367187
0.02455357,-0.002148438
0.00669643,-0.000585938
-0.00892857,0.00078125
0.12053572,-0.010546875
0.02232143,-0.001953125
-0.00669643,0.000585938
0.00669643,-0.000585938
-0.00446429,0.000390625
-0.01116071,0.000976563
-0.00446429,0.000390625
0.046875,-0.004101562
-0.01785714,0.0015625
-0.02232143,0.001953125
0.03571429,-0.003125
0,0
0.00892857,-0.00078125
-0.04241071,0.003710937
0.078125,-0.006835938
-0.00892857,0.00078125
-0.03125,0.002734375
-0.09598215,0.008398438
-0.08035714,0.00703125
-0.14732143,0.012890625
-0.18303572,0.016015625
-0.015625,0.001367187
-0.05357143,0.0046875
-0.04241071,0.003710937
-0.05133929,0.004492187
-0.06026786,0.005273438
-0.05580357,0.004882813
-0.05357143,0.0046875
-0.01785714,0.0015625
-0.08258929,0.007226563
-0.06026786,0.005273438
0.015625,-0.001367187
-0.10267857,0.008984375
-0.11830357,0.010351563
-0.15848215,0.013867187
-0.19419643,0.016992187
-0.19866072,0.017382812
-0.18526787,0.016210938
-0.00446429,0.000390625
-0.00669643,0.000585938
0.06473215,-0.005664063
0.15625,-0.013671875
0.046875,-0.004101562
0.00892857,-0.00078125
0.07589286,-0.006640625
0.11830357,-0.010351563
0.140625,-0.012304688
0.22321428,-0.01953125
0.28348213,-0.024804687
0.29464287,-0.02578125
0.35267857,-0.030859375
0.45535713,-0.039843749
0.36160716,-0.031640626
0.26339287,-0.023046875
0.32589287,-0.028515626
0.13392857,-0.01171875
0.11607143,-0.01015625
0.08482143,-0.007421875
0.234375,-0.020507813
0.07589286,-0.006640625
0.04910715,-0.004296875
0.13392857,-0.01171875
-0.00669643,0.000585938
-0.05803571,0.005078125
-0.078125,0.006835938
-0.1294643,0.011328125
-0.50669646,0.044335939
-0.61383927,0.053710938
-0.70758933,0.061914064
-0.11830357,0.010351563
-0.1294643,0.011328125
-0.13392857,0.011328125
-0.13839285,0.012109375
-0.11830357,0.010351563
-0.1138393,0.010351563
-0.10937501,0.009570313
-0.09821429,0.00859375
-0.06696428,0.005859375
-0.06919643,0.006054687
-0.05133929,0.004492187
-0.02901786,0.002539062
0,0
-0.00223214,0.000195313
0.00223214,-0.000195313
0,0
0.00669643,-0.000585938
0.01339286,-0.001171875
0.01785714,-0.0015625
0.02901786,-0.002539062
0.04464286,-0.00390625
0.0625,-0.00546875
0.05803571,-0.005078125
0.06026786,-0.005273438
0.04910715,-0.005273438
0.03794643,-0.003320313
0.03348214,-0.002929688
0.05357143,-0.0046875
0.03794643,-0.0046875
0.02232143,-0.001953125
0.04241071,-0.003710937
0.04464286,-0.00390625
0.046875,-0.004101562
0.03125,-0.002734375
0.03794643,-0.003320313
0.03571429,-0.003125
0.00446429,-0.000390625
0.02901786,-0.002539062
-0.00223214,0.000195313
-0.01339286,0.001171875
-0.00446429,0.000390625
-0.02678572,0.00234375
-0.06026786,0.005273438
-0.04241071,0.003710937
-0.10044643,0.008789063
-0.11160714,0.009765625
-0.10937501,0.009570313
-0.02232143,0.001953125
-0.11607143,0.01015625
-0.10937501,0.009570313
-0.05357143,0.0046875
-0.10714287,0.009375
-0.10491071,0.009179687
-0.08705357,0.007617188
-0.0625,0.00546875
-0.08482143,0.007421875
-0.06696428,0.005859375
0,0
-0.04464286,0.00390625
-0.03794643,0.003320313
-0.04017857,0.003515625
-0.00669643,0.000585938
0.00223214,-0.000195313
-0.00669643,0.000585938
0.04464286,-0.00390625
-0.015625,0.001367187
-0.04464286,0.00390625
-0.00892857,0.00078125
-0.02455357,0.002148438
-0.015625,0.001367187
0.02678572,-0.00234375
0.04910715,-0.004296875
0.00669643,-0.000585938
0.00446429,-0.000390625
0.05580357,-0.004882813
0.03571429,-0.003125
0.03348214,-0.002929688
0.01785714,-0.0015625
0.01116071,-0.0015625
0.00446429,-0.000390625
0.04910715,-0.004296875
0.16517858,-0.014453125
0.10044643,-0.008789063
0.09598215,-0.008398438
0.1294643,-0.011328125
0.13392857,-0.01171875
0.1328125,-0.01171875
0.13169643,-0.011523438
0.18526787,-0.016210938
0.06919643,-0.006054687
0.02901786,-0.002539062
0.03794643,-0.003320313
-0.00892857,0.00078125
0,0
0.01339286,-0.001171875
0.07589286,-0.006640625
0.03125,-0.002734375
0.04910715,-0.004296875
0.07366072,-0.006445312
0.02232143,-0.001953125
0.03348214,-0.002929688
0.01339286,-0.001171875
0.02455357,-0.002148438
-0.00223214,0.000195313
0.02455357,0.000195313
0.05133929,-0.004492187
-0.00446429,0.000390625
-0.01339286,0.001171875
0,0
0.01785714,0
0.03571429,-0.003125
0.02901786,-0.002539062
0.05357143,-0.0046875
0.01339286,-0.001171875
-0.00669643,0.000585938
0.00446429,-0.000390625
-0.00892857,0.00078125
-0.02008929,0.001757812
-0.03794643,0.003320313
-0.01116071,0.000976563
-0.03571429,0.003125
-0.06473215,0.005664063
-0.01339286,0.001171875
-0.08258929,0.007226563
-0.08482143,0.007421875
-0.08258929,0.007226563
-0.08928572,0.007226563
-0.09598215,0.008398438
-0.05022322,0.008398438
-0.00446429,0.000390625
-0.04910715,0.004296875
-0.06919643,0.006054687
-0.03571429,0.003125
-0.05133929,0.004492187
-0.08035714,0.00703125
-0.08258929,0.007226563
0.02901786,-0.002539062
-0.05133929,0.004492187
-0.03571429,0.003125
0.02232143,-0.001953125
-0.02232143,0.001953125
0.00892857,-0.00078125
0.015625,-0.001367187
0.08035714,-0.00703125
0,0
-0.00223214,0.000195313
0.07366072,-0.006445312
-0.02008929,0.001757812
-0.03794643,0.003320313
-0.01339286,0.001171875
0.046875,-0.004101562
0.05357143,-0.0046875
0.03794643,-0.003320313
0.10714287,-0.009375
0.04910715,-0.004296875
0.02455357,-0.002148438
0.00892857,-0.00078125
0.01785714,-0.0015625
0.046875,-0.004101562
0.03125,-0.002734375
0.125,-0.0109375
-0.01339286,0.001171875
-0.07142857,0.00625
0.02008929,-0.001757812
-0.00223214,0.000195313
-0.00111607,0.000195313
0,0
-0.02232143,0.001953125
-0.02901786,0.002539062
-0.05580357,0.004882813
-0.01785714,0.0015625
-0.09375,0.008203125
-0.02455357,0.002148438
-0.05580357,0.004882813
-0.046875,0.004101562
0.10714287,-0.009375
-0.02901786,0.002539062
-0.05357143,0.0046875
0.04017857,-0.003515625
-0.02678572,0.00234375
-0.015625,0.001367187
-0.03348214,0.002929688
0.09151786,-0.008007812
-0.02232143,0.001953125
0.02232143,-0.001953125
0.17410715,-0.015234375
0.07589286,-0.006640625
0.04017857,-0.003515625
0.07142857,-0.00625
0.01785714,-0.0015625
-0.03348214,0.002929688
-0.06919643,0.006054687
-0.10937501,0.009570313
-0.18973215,0.016601563
-0.10937501,0.009570313
-0.06473215,0.005664063
-0.1919643,0.016796876
-0.171875,0.015039062
-0.08035714,0.00703125
-0.12053572,0.010546875
-0.16517858,0.014453125
-0.13616072,0.011914062
0.00446429,-0.000390625
-0.00892857,0.00078125
0.02678572,-0.00234375
0.15178572,-0.01328125
0.04241071,-0.003710937
