X,Y_Ori,94_Loclizer_deviation/dot,Y_hou,Y1,Y
8445.898966,-0.036540412,-0.0353,-0.044453056,0.009153056,0.009153056
8443.300227,-0.008480945,0,-0.010317451,0.010317451,0.010317451
8442.177756,0.007912275,0.0176,0.009625639,0.007974361,0.007974361
8441.960943,-0.005676176,0.0025,-0.006905324,0.009405324,0.009405324
8441.137944,-3.20E-05,0.0101,-3.89E-05,0.010138929,0.010138929
8439.470704,0.008225877,0.0202,0.01000715,0.01019285,0.01019285
8438.534029,0.007507297,0.0176,0.009132965,0.008467035,0.008467035
8438.13546,-0.001724442,0.0101,-0.002097861,0.012197861,0.012197861
8437.094451,0.003510316,0.0126,0.004270457,0.008329543,0.008329543
8436.454088,-0.020619142,-0.0126,-0.025084114,0.012484114,0.012484114
8435.531844,0.004764397,0.0151,0.005796103,0.009303897,0.009303897
8435.12176,0.006297372,0.0202,0.007661036,0.012538964,0.012538964
8433.336802,0.005907209,0.0176,0.007186386,0.010413614,0.010413614
8432.783401,0.073016024,0.0958,0.08882728,0.00697272,0.00697272
8432.311166,0.003739463,0.0126,0.004549225,0.008050775,0.008050775
8431.44575,-0.038162883,-0.0353,-0.046426865,0.011126865,0.011126865
8430.458521,0.00387589,0.0151,0.004715195,0.010384805,0.010384805
8429.590364,0.005451516,0.0176,0.006632015,0.010967985,0.010967985
8429.242457,0.034435232,0.0529,0.04189201,0.01100799,0.01100799
8427.694455,-0.040390884,-0.0403,-0.049137328,0.008837328,0.008837328
8427.073378,-0.008879576,0,-0.010802404,0.010802404,0.010802404
8426.423975,-0.000601684,0.0076,-0.000731976,0.008331976,0.008331976
8425.887085,-0.006461337,0,-0.007860507,0.007860507,0.007860507
8424.495544,-0.003155553,0.0076,-0.003838872,0.011438872,0.011438872
8423.259294,0.012156469,0.0227,0.014788892,0.007911108,0.007911108
8422.292241,0.013892303,0.0277,0.016900612,0.010799388,0.010799388
8421.546009,-0.000268762,0.0101,-0.000326961,0.010426961,0.010426961
8420.218136,-0.018847486,-0.0101,-0.022928815,0.012828815,0.012828815
8418.652233,-0.014346499,-0.005,-0.017453162,0.012453162,0.012453162
8416.957155,0.058859293,0.0781,0.071604979,0.006495021,0.006495021
8415.514626,-0.023082333,-0.0151,-0.028080697,0.012980697,0.012980697
8414.627902,0.032387714,0.0479,0.039401112,0.008498888,0.008498888
8413.202139,0.020311553,0.0328,0.024709918,0.008090082,0.008090082
8412.460159,0.001134551,0.0126,0.001380232,0.011219768,0.011219768
8410.964848,0.003122921,0.0151,0.003799174,0.011300826,0.011300826
8409.85206,0.009320152,0.0202,0.011338384,0.008861616,0.008861616
8408.905633,-0.00724234,0,-0.008810633,0.008810633,0.008810633
8408.766039,0.036245627,0.0529,0.044094437,0.008805563,0.008805563
8407.902874,-0.016446271,-0.0101,-0.020007629,0.009907629,0.009907629
8406.929851,-0.01358586,-0.005,-0.01652781,0.01152781,0.01152781
8406.838632,-0.004109725,0.005,-0.004999665,0.009999665,0.009999665
8405.829572,0.003724801,0.0151,0.004531388,0.010568612,0.010568612
8404.543913,0.006764006,0.0176,0.008228718,0.009371282,0.009371282
8403.988983,-0.01427943,-0.005,-0.017371569,0.012371569,0.012371569
8402.697908,-0.003657641,0.005,-0.004449685,0.009449685,0.009449685
8401.705138,-0.057206305,-0.0605,-0.069594045,0.009094045,0.009094045
8400.984222,-0.006754144,0,-0.00821672,0.00821672,0.00821672
8400.561955,-0.0040461,0.005,-0.004922263,0.009922263,0.009922263
8399.137309,0.006504344,0.0176,0.007912827,0.009687173,0.009687173
8397.615224,-0.005204943,0.005,-0.006332047,0.011332047,0.011332047
8396.971211,0.019091453,0.0328,0.023225612,0.009574388,0.009574388
8396.43065,0.00165102,0.0126,0.00200854,0.01059146,0.01059146
8396.225985,-0.002867574,0.0076,-0.003488533,0.011088533,0.011088533
8395.191351,-0.013311205,-0.0076,-0.01619368,0.00859368,0.00859368
8394.766935,-0.003250309,0.005,-0.003954147,0.008954147,0.008954147
8394.19085,-0.047215481,-0.0479,-0.057439758,0.009539758,0.009539758
8392.207791,0.002811701,0.0126,0.003420561,0.009179439,0.009179439
8391.779164,-0.025184245,-0.0202,-0.030637768,0.010437768,0.010437768
8390.978594,-0.011484552,-0.005,-0.013971474,0.008971474,0.008971474
8388.792976,-0.003673307,0.005,-0.004468743,0.009468743,0.009468743
8388.149205,-0.009720558,-0.0025,-0.011825496,0.009325496,0.009325496
8386.705272,0.003272527,0.0151,0.003981176,0.011118824,0.011118824
8386.342356,0.005659951,0.0151,0.006885585,0.008214415,0.008214415
8384.76334,-0.00772156,0.0025,-0.009393625,0.011893625,0.011893625
8383.45508,-0.010575895,-0.0025,-0.012866052,0.010366052,0.010366052
8381.303448,-0.006380165,0.0025,-0.007761758,0.010261758,0.010261758
8380.072102,0.014155742,0.0277,0.017221097,0.010478903,0.010478903
8377.954715,0.003906795,0.0151,0.004752792,0.010347208,0.010347208
8377.833392,-0.017655742,-0.0126,-0.021479005,0.008879005,0.008879005
8377.31097,0.003377558,0.0126,0.004108951,0.008491049,0.008491049
8376.175683,0.012543944,0.0227,0.015260273,0.007439727,0.007439727
8375.188889,0.017041172,0.0328,0.020731353,0.012068647,0.012068647
8374.084937,-0.017167987,-0.0101,-0.020885629,0.010785629,0.010785629
8373.310169,0.020015151,0.0353,0.024349332,0.010950668,0.010950668
8372.072991,-0.02918106,-0.0227,-0.035500073,0.012800073,0.012800073
8369.965893,-0.019167811,-0.0151,-0.023318505,0.008218505,0.008218505
8369.479789,-0.012331795,-0.005,-0.015002184,0.010002184,0.010002184
8368.792437,0.008229472,0.0202,0.010011523,0.010188477,0.010188477
8367.281946,-0.024709333,-0.0202,-0.030060016,0.009860016,0.009860016
8366.731661,-0.005473655,0.0025,-0.006658948,0.009158948,0.009158948
8366.164008,0.00182922,0.0126,0.002225328,0.010374672,0.010374672
8365.559134,0.019570325,0.0353,0.023808181,0.011491819,0.011491819
8364.535336,0.005702317,0.0151,0.006937125,0.008162875,0.008162875
8363.778337,-0.009978607,0,-0.012139425,0.012139425,0.012139425
8363.163242,-0.019972611,-0.0126,-0.02429758,0.01169758,0.01169758
8362.156721,-0.000869986,0.0076,-0.001058377,0.008658377,0.008658377
8361.621234,-0.007335315,0.0025,-0.008923741,0.011423741,0.011423741
8360.869795,-0.038588876,-0.0378,-0.046945105,0.009145105,0.009145105
8360.651469,-0.008741865,0,-0.010634872,0.010634872,0.010634872
8359.8306,-0.019006488,-0.0151,-0.023122248,0.008022248,0.008022248
8357.595894,-0.010030131,-0.0025,-0.012202106,0.009702106,0.009702106
8356.864539,-0.015270641,-0.0101,-0.018577422,0.008477422,0.008477422
8355.749922,-0.007483358,0.0025,-0.009103842,0.011603842,0.011603842
8355.273375,0.002527505,0.0126,0.003074824,0.009525176,0.009525176
8353.239018,0.001597801,0.0101,0.001943797,0.008156203,0.008156203
8351.382494,0.003388633,0.0126,0.004122425,0.008477575,0.008477575
8351.062089,-0.021820259,-0.0151,-0.026545327,0.011445327,0.011445327
8349.364238,0.019243298,0.0328,0.023410338,0.009389662,0.009389662
8348.081171,-0.01547853,-0.0101,-0.018830328,0.008730328,0.008730328
8347.480219,0.028131647,0.0454,0.034223415,0.011176585,0.011176585
8346.9358,0.002444316,0.0126,0.00297362,0.00962638,0.00962638
8346.409347,-0.017049103,-0.0101,-0.020741001,0.010641001,0.010641001
8344.635142,-0.014590325,-0.0076,-0.017749787,0.010149787,0.010149787
8344.090462,0.021599544,0.0378,0.026276818,0.011523182,0.011523182
8343.539225,0.021128429,0.0328,0.025703685,0.007096315,0.007096315
8342.450493,0.003596032,0.0126,0.004374735,0.008225265,0.008225265
8342.002826,0.003105502,0.0126,0.003777983,0.008822017,0.008822017
8341.432156,-0.010651271,-0.005,-0.012957751,0.007957751,0.007957751
8340.11184,0.002247805,0.0151,0.002734556,0.012365444,0.012365444
8337.81002,-0.014515993,-0.005,-0.017659359,0.012659359,0.012659359
8337.323413,0.011727087,0.0227,0.014266529,0.008433471,0.008433471
8335.58482,-0.00382626,0.0076,-0.004654818,0.012254818,0.012254818
8335.22043,-0.014610782,-0.005,-0.017774674,0.012774674,0.012774674
8334.932856,-0.010692055,-0.0025,-0.013007366,0.010507366,0.010507366
8334.519764,0.005145945,0.0176,0.006260274,0.011339726,0.011339726
8333.049278,-0.01367764,-0.0076,-0.016639465,0.009039465,0.009039465
8332.708382,0.01030104,0.0202,0.012531679,0.007668321,0.007668321
8331.554529,-0.008073715,0,-0.009822038,0.009822038,0.009822038
8331.035929,0.02567941,0.0428,0.031240158,0.011559842,0.011559842
8329.746943,-0.020374818,-0.0126,-0.024786883,0.012186883,0.012186883
8328.915588,-0.034810195,-0.0302,-0.042348169,0.012148169,0.012148169
8327.621005,-0.010966737,-0.0025,-0.013341529,0.010841529,0.010841529
8326.078533,-0.00388281,0.0076,-0.004723613,0.012323613,0.012323613
8325.105962,-0.007841401,0.0025,-0.009539417,0.012039417,0.012039417
8323.605108,-0.00153739,0.0101,-0.001870304,0.011970304,0.011970304
8322.759981,0.015883597,0.0302,0.019323111,0.010876889,0.010876889
8321.67577,0.008002964,0.0176,0.009735966,0.007864034,0.007864034
8320.541229,-0.001945125,0.0076,-0.002366332,0.009966332,0.009966332
8319.067085,-0.001128373,0.0101,-0.001372717,0.011472717,0.011472717
8318.025954,-0.014247526,-0.0076,-0.017332757,0.009732757,0.009732757
8317.506049,0.005236491,0.0176,0.006370427,0.011229573,0.011229573
8315.809914,0.014026866,0.0277,0.017064314,0.010635686,0.010635686
8315.194775,0.034787434,0.0529,0.042320479,0.010579521,0.010579521
8314.098824,0.009980416,0.0227,0.012141625,0.010558375,0.010558375
8312.612049,0.000527469,0.0126,0.00064169,0.01195831,0.01195831
8311.735549,0.010617077,0.0252,0.012916152,0.012283848,0.012283848
8309.972472,0.001471939,0.0126,0.00179068,0.01080932,0.01080932
8309.349819,-0.01745251,-0.0126,-0.021231764,0.008631764,0.008631764
8308.875989,0.000455676,0.0126,0.00055435,0.01204565,0.01204565
8306.596784,-0.000749342,0.0076,-0.000911608,0.008511608,0.008511608
8305.904146,-0.000494801,0.0076,-0.000601948,0.008201948,0.008201948
8305.692004,0.025076429,0.0378,0.030506605,0.007293395,0.007293395
8304.896756,-0.02702301,-0.0202,-0.032874708,0.012674708,0.012674708
8304.046828,0.010933685,0.0227,0.01330132,0.00939868,0.00939868
8303.035335,0.025425501,0.0403,0.030931266,0.009368734,0.009368734
8301.863807,-0.001223671,0.0101,-0.001488651,0.011588651,0.011588651
8300.376002,-0.008060847,0.0025,-0.009806383,0.012306383,0.012306383
8299.910826,-0.012185665,-0.005,-0.01482441,0.00982441,0.00982441
8298.775015,0.016322617,0.0302,0.019857198,0.010342802,0.010342802
8298.232123,-0.012441591,-0.005,-0.015135755,0.010135755,0.010135755
8297.67889,-0.018205357,-0.0126,-0.022147636,0.009547636,0.009547636
8297.030931,0.005179278,0.0151,0.006300825,0.008799175,0.008799175
8295.646855,-0.015661327,-0.0076,-0.019052709,0.011452709,0.011452709
8294.715332,-6.45E-05,0.0101,-7.85E-05,0.010178467,0.010178467
8293.378735,-0.022465381,-0.0176,-0.027330147,0.009730147,0.009730147
8292.406968,0.012773227,0.0252,0.015539206,0.009660794,0.009660794
8291.611958,0.020356648,0.0328,0.024764779,0.008035221,0.008035221
8290.682615,-0.001448171,0.0101,-0.001761765,0.011861765,0.011861765
8289.72069,-0.006373323,0.0025,-0.007753434,0.010253434,0.010253434
8288.578195,-0.006885679,0,-0.008376738,0.008376738,0.008376738
8287.842629,-0.000454795,0.0076,-0.000553279,0.008153279,0.008153279
8287.20188,0.013628669,0.0277,0.016579889,0.011120111,0.011120111
8285.571963,0.008077191,0.0202,0.009826266,0.010373734,0.010373734
8285.092421,-0.005260677,0.005,-0.00639985,0.01139985,0.01139985
8284.058038,0.05186114,0.0706,0.063091411,0.007508589,0.007508589
8283.832912,0.029389923,0.0454,0.035754164,0.009645836,0.009645836
8283.482937,0.007726267,0.0176,0.009399352,0.008200648,0.008200648
8282.490781,-0.011937906,-0.0025,-0.014523,0.012023,0.012023
8281.711413,-0.012498042,-0.0025,-0.015204431,0.012704431,0.012704431
8280.164329,0.006697806,0.0202,0.008148182,0.012051818,0.012051818
8278.077773,-0.010222969,0,-0.012436702,0.012436702,0.012436702
8276.738349,0.00020169,0.0101,0.000245365,0.009854635,0.009854635
8275.971301,0.017928492,0.0302,0.021810818,0.008389182,0.008389182
8274.97741,0.001585841,0.0101,0.001929247,0.008170753,0.008170753
8274.240761,-0.017919697,-0.0101,-0.021800118,0.011700118,0.011700118
8273.689489,0.00954422,0.0202,0.011610973,0.008589027,0.008589027
8272.824669,-0.002496352,0.005,-0.003036925,0.008036925,0.008036925
8271.749784,-0.011579204,-0.005,-0.014086623,0.009086623,0.009086623
8270.60096,0.062507369,0.0832,0.076043028,0.007156972,0.007156972
8269.757771,0.008676832,0.0202,0.010555757,0.009644243,0.009644243
8268.816463,-0.001399649,0.0076,-0.001702736,0.009302736,0.009302736
8267.752489,-0.012151013,-0.0025,-0.014782254,0.012282254,0.012282254
8267.050246,0.004780225,0.0176,0.005815359,0.011784641,0.011784641
8266.390235,0.002509854,0.0151,0.00305335,0.01204665,0.01204665
8264.969485,-0.006849229,0,-0.008332395,0.008332395,0.008332395
8264.153628,-0.009392957,0,-0.011426955,0.011426955,0.011426955
8262.144409,-0.013926634,-0.0076,-0.016942377,0.009342377,0.009342377
8260.723472,-0.005981336,0.005,-0.007276564,0.012276564,0.012276564
8260.250072,-0.039743539,-0.0353,-0.048349804,0.013049804,0.013049804
8259.366404,0.022105764,0.0353,0.026892657,0.008407343,0.008407343
8257.340123,0.006925407,0.0202,0.008425069,0.011774931,0.011774931
8256.303327,-0.001818006,0.0101,-0.002211686,0.012311686,0.012311686
8255.153033,0.020275979,0.0353,0.024666641,0.010633359,0.010633359
8254.182079,0.010476058,0.0202,0.012744596,0.007455404,0.007455404
8253.956226,0.006970782,0.0176,0.00848027,0.00911973,0.00911973
8252.524866,-0.033078191,-0.0277,-0.040241108,0.012541108,0.012541108
8251.719531,0.000940641,0.0101,0.001144332,0.008955668,0.008955668
8250.811093,-0.00904413,0,-0.011002591,0.011002591,0.011002591
8249.481357,0.037194116,0.0554,0.045248316,0.010151684,0.010151684
8248.855432,-0.026443539,-0.0202,-0.032169755,0.011969755,0.011969755
8247.868237,0.014785568,0.0252,0.017987309,0.007212691,0.007212691
8247.050803,-0.028263191,-0.0252,-0.034383444,0.009183444,0.009183444
8245.30378,-0.014861892,-0.0076,-0.018080161,0.010480161,0.010480161
8243.070102,0.029630108,0.0454,0.03604636,0.00935364,0.00935364
8242.328804,0.021925116,0.0353,0.026672891,0.008627109,0.008627109
8241.587331,0.011963232,0.0227,0.01455381,0.00814619,0.00814619
8240.867786,0.007829337,0.0176,0.009524741,0.008075259,0.008075259
8240.483292,-0.019287143,-0.0151,-0.023463678,0.008363678,0.008363678
8239.671017,0.014251478,0.0277,0.017337564,0.010362436,0.010362436
8238.419556,-0.008041911,0,-0.009783347,0.009783347,0.009783347
8237.424982,-0.002098958,0.0076,-0.002553477,0.010153477,0.010153477
8236.959746,0.005388968,0.0151,0.006555922,0.008544078,0.008544078
8236.061302,-0.035889063,-0.0328,-0.043660661,0.010860661,0.010860661
8234.600096,0.0209115,0.0378,0.025439781,0.012360219,0.012360219
8233.586591,-0.020979405,-0.0151,-0.025522391,0.010422391,0.010422391
8232.94931,0.000129861,0.0076,0.000157982,0.007442018,0.007442018
8231.250301,-0.018067275,-0.0126,-0.021979653,0.009379653,0.009379653
8230.624559,0.024685664,0.0378,0.030031221,0.007768779,0.007768779
8229.533674,-0.0018491,0.0076,-0.002249513,0.009849513,0.009849513
8228.500333,-0.019240235,-0.0126,-0.023406612,0.010806612,0.010806612
8227.306634,0.007398076,0.0202,0.009000092,0.011199908,0.011199908
8226.833113,0.014347453,0.0252,0.017454322,0.007745678,0.007745678
8226.012079,-0.001098744,0.0076,-0.001336672,0.008936672,0.008936672
8224.886677,0.028348409,0.0428,0.034487116,0.008312884,0.008312884
8223.86188,-0.019574128,-0.0151,-0.023812808,0.008712808,0.008712808
8223.279802,-0.003372531,0.005,-0.004102836,0.009102836,0.009102836
8222.538692,0.004497512,0.0151,0.005471426,0.009628574,0.009628574
8221.955965,-0.005039444,0.0025,-0.00613071,0.00863071,0.00863071
8221.369644,0.028051881,0.0428,0.034126376,0.008673624,0.008673624
8220.507541,0.000691744,0.0101,0.000841538,0.009258462,0.009258462
8219.759956,-0.029317625,-0.0252,-0.03566621,0.01046621,0.01046621
8219.557971,0.017503091,0.0328,0.021293298,0.011506702,0.011506702
8218.867108,-0.012542592,-0.005,-0.015258628,0.010258628,0.010258628
8216.699957,0.00865286,0.0227,0.010526594,0.012173406,0.012173406
8215.45087,-0.017186434,-0.0101,-0.020908071,0.010808071,0.010808071
8214.110032,-0.013561911,-0.0076,-0.016498675,0.008898675,0.008898675
8212.96131,-0.007760266,0,-0.009440713,0.009440713,0.009440713
8212.51292,-0.010838028,-0.005,-0.013184949,0.008184949,0.008184949
8211.396069,0.007682084,0.0202,0.009345601,0.010854399,0.010854399
8210.728295,0.034872039,0.0504,0.042423405,0.007976595,0.007976595
8209.217487,-0.007633484,0,-0.009286477,0.009286477,0.009286477
8208.524775,-0.015245701,-0.0101,-0.018547082,0.008447082,0.008447082
8207.599395,0.00109833,0.0101,0.001336168,0.008763832,0.008763832
8206.266171,-0.028401003,-0.0227,-0.034551099,0.011851099,0.011851099
8204.173238,-0.017258778,-0.0126,-0.02099608,0.00839608,0.00839608
8203.746741,-0.001872112,0.0101,-0.002277509,0.012377509,0.012377509
8203.181594,0.006861666,0.0202,0.008347526,0.011852474,0.011852474
8202.321453,0.015622103,0.0277,0.019004991,0.008695009,0.008695009
8201.28972,0.003004192,0.0126,0.003654735,0.008945265,0.008945265
8200.285686,-0.008268722,0,-0.010059273,0.010059273,0.010059273
8199.196841,0.019107708,0.0353,0.023245387,0.012054613,0.012054613
8197.661794,-0.01978603,-0.0151,-0.024070596,0.008970596,0.008970596
8195.515548,-0.016534668,-0.0076,-0.020115168,0.012515168,0.012515168
8195.152551,0.001623377,0.0101,0.001974911,0.008125089,0.008125089
8194.445355,-0.007021982,0.0025,-0.008542557,0.011042557,0.011042557
8193.720915,-0.019698634,-0.0151,-0.023964275,0.008864275,0.008864275
8191.919528,0.038301401,0.0554,0.046595378,0.008804622,0.008804622
8191.241362,-0.034253713,-0.0302,-0.041671184,0.011471184,0.011471184
8190.713312,-0.011502011,-0.005,-0.013992714,0.008992714,0.008992714
8190.473024,-0.018238817,-0.0126,-0.022188342,0.009588342,0.009588342
8189.254768,0.000571398,0.0101,0.000695131,0.009404869,0.009404869
8188.386396,0.015626481,0.0302,0.019010318,0.011189682,0.011189682
8186.191234,0.010292246,0.0227,0.012520981,0.010179019,0.010179019
8184.631881,-0.017131616,-0.0101,-0.020841382,0.010741382,0.010741382
8183.384024,-0.002681122,0.0076,-0.003261706,0.010861706,0.010861706
8182.518219,0.013644288,0.0252,0.016598891,0.008601109,0.008601109
8181.630274,0.005069725,0.0151,0.006167549,0.008932451,0.008932451
8180.962227,0.004206372,0.0176,0.005117241,0.012482759,0.012482759
8179.562309,-0.012371457,-0.0025,-0.015050434,0.012550434,0.012550434
8179.082946,-0.008760863,-0.0025,-0.010657984,0.008157984,0.008157984
8178.078887,-0.01964339,-0.0126,-0.023897068,0.011297068,0.011297068
8177.390749,-0.006818172,0.0025,-0.008294613,0.010794613,0.010794613
8175.909919,0.015779613,0.0302,0.019196609,0.011003391,0.011003391
8174.635265,-0.008964578,-0.0025,-0.010905813,0.008405813,0.008405813
8173.97815,-0.000335216,0.0101,-0.000407805,0.010507805,0.010507805
8173.021872,0.011500453,0.0227,0.013990819,0.008709181,0.008709181
8171.344152,0.009669886,0.0202,0.011763852,0.008436148,0.008436148
8170.602357,-0.004631551,0.005,-0.00563449,0.01063449,0.01063449
8170.130517,-0.002523466,0.005,-0.00306991,0.00806991,0.00806991
8168.953521,-0.022539928,-0.0176,-0.027420837,0.009820837,0.009820837
8168.590574,0.012498286,0.0277,0.015204727,0.012495273,0.012495273
8167.459365,-0.007827462,0,-0.00952246,0.00952246,0.00952246
8165.755405,0.000899591,0.0101,0.001094393,0.009005607,0.009005607
8165.093572,-0.020794827,-0.0126,-0.025297843,0.012697843,0.012697843
8164.543819,0.030310881,0.0454,0.036874551,0.008525449,0.008525449
8163.303089,-0.003525025,0.0076,-0.004288352,0.011888352,0.011888352
8162.844753,0.014304475,0.0277,0.017402038,0.010297962,0.010297962
8161.447648,-0.005865688,0.0025,-0.007135873,0.009635873,0.009635873
8161.235701,-0.008285233,0,-0.010079359,0.010079359,0.010079359
8159.982841,0.009323176,0.0202,0.011342063,0.008857937,0.008857937
8159.813758,-0.023199139,-0.0176,-0.028222797,0.010622797,0.010622797
8158.589456,-0.008353942,0,-0.010162946,0.010162946,0.010162946
8156.7332,0.020038527,0.0328,0.02437777,0.00842223,0.00842223
8156.087034,-0.00154633,0.0076,-0.00188118,0.00948118,0.00948118
8155.475012,0.023575759,0.0403,0.028680972,0.011619028,0.011619028
8154.931759,-0.02990729,-0.0277,-0.036383564,0.008683564,0.008683564
8154.103456,-0.001943647,0.0101,-0.002364534,0.012464534,0.012464534
8152.973398,-0.006581549,0.0025,-0.008006751,0.010506751,0.010506751
8151.766197,-0.010181519,-0.0025,-0.012386276,0.009886276,0.009886276
8151.148516,0.042354659,0.063,0.051526349,0.011473651,0.011473651
8150.532702,-0.007076145,0.0025,-0.008608449,0.011108449,0.011108449
8149.584292,0.001133229,0.0101,0.001378624,0.008721376,0.008721376
8148.512624,0.022697707,0.0353,0.027612782,0.007687218,0.007687218
8147.535756,-0.00205426,0.0101,-0.0024991,0.0125991,0.0125991
8145.216108,0.023587428,0.0378,0.028695168,0.009104832,0.009104832
8143.694721,0.010072028,0.0202,0.012253075,0.007946925,0.007946925
8142.713367,0.01243124,0.0227,0.015123163,0.007576837,0.007576837
8141.606909,-0.005554639,0.005,-0.006757468,0.011757468,0.011757468
8141.061407,-0.00851106,0,-0.010354088,0.010354088,0.010354088
8139.636281,0.003540684,0.0151,0.004307401,0.010792599,0.010792599
8138.638445,-0.012075137,-0.0025,-0.014689948,0.012189948,0.012189948
8138.093281,0.011243632,0.0252,0.013678384,0.011521616,0.011521616
8136.994797,0.010475168,0.0202,0.012743513,0.007456487,0.007456487
8136.226382,-0.026242775,-0.0227,-0.031925517,0.009225517,0.009225517
8135.660344,0.012252424,0.0252,0.014905625,0.010294375,0.010294375
8134.602118,0.013864336,0.0277,0.016866589,0.010833411,0.010833411
8133.538323,0.00307431,0.0126,0.003740036,0.008859964,0.008859964
8132.729448,0.01908276,0.0328,0.023215036,0.009584964,0.009584964
8131.233577,0.031267905,0.0479,0.038038814,0.009861186,0.009861186
8129.954628,-0.021814733,-0.0176,-0.026538605,0.008938605,0.008938605
8129.643347,0.005682973,0.0176,0.006913592,0.010686408,0.010686408
8128.309328,-0.021826952,-0.0151,-0.02655347,0.01145347,0.01145347
8127.187975,-0.008063597,0,-0.009809729,0.009809729,0.009809729
8126.500201,0.029756687,0.0454,0.036200349,0.009199651,0.009199651
8125.936963,0.008306359,0.0176,0.01010506,0.00749494,0.00749494
8125.552536,-0.022494795,-0.0151,-0.027365931,0.012265931,0.012265931
8124.665979,0.019659629,0.0353,0.023916824,0.011383176,0.011383176
8121.855481,-0.007243636,0,-0.008812209,0.008812209,0.008812209
8120.113101,-0.001374303,0.0076,-0.001671901,0.009271901,0.009271901
8118.799695,-0.018444367,-0.0126,-0.022438403,0.009838403,0.009838403
8118.303662,-0.005394046,0.005,-0.0065621,0.0115621,0.0115621
8117.914338,-0.008411946,0,-0.010233511,0.010233511,0.010233511
8117.201622,0.010035204,0.0202,0.012208277,0.007991723,0.007991723
8116.31416,-0.000178685,0.0076,-0.000217378,0.007817378,0.007817378
8115.779469,-0.006513825,0,-0.007924361,0.007924361,0.007924361
8113.98626,0.011817349,0.0252,0.014376337,0.010823663,0.010823663
8112.419957,-0.027644271,-0.0227,-0.0336305,0.0109305,0.0109305
8111.588113,-0.008281394,0,-0.010074689,0.010074689,0.010074689
8110.932452,-0.00845251,0,-0.010282859,0.010282859,0.010282859
8110.551535,-0.009979212,-0.0025,-0.012140161,0.009640161,0.009640161
8109.533851,0.003867333,0.0126,0.004704785,0.007895215,0.007895215
8108.427695,-0.01409792,-0.0076,-0.017150754,0.009550754,0.009550754
8106.501079,-0.018752388,-0.0101,-0.022813124,0.012713124,0.012713124
8105.74511,-0.037499625,-0.0353,-0.045619982,0.010319982,0.010319982
8104.26276,-0.032004336,-0.0277,-0.038934715,0.011234715,0.011234715
8103.527397,-0.005525346,0.0025,-0.006721832,0.009221832,0.009221832
8102.785678,0.022769578,0.0378,0.027700217,0.010099783,0.010099783
8102.262076,-0.022649493,-0.0151,-0.027554128,0.012454128,0.012454128
8101.328402,-0.009709759,-0.0025,-0.011812359,0.009312359,0.009312359
8099.950249,0.029181539,0.0454,0.035500656,0.009899344,0.009899344
8099.046286,0.045283803,0.0655,0.055089785,0.010410215,0.010410215
8098.176504,0.010743287,0.0227,0.013069692,0.009630308,0.009630308
8097.453085,-0.000763138,0.0101,-0.000928392,0.011028392,0.011028392
8096.878008,-0.010500724,-0.0025,-0.012774603,0.010274603,0.010274603
8095.826505,-0.000415279,0.0101,-0.000505206,0.010605206,0.010605206
8095.447757,0.018576754,0.0302,0.022599457,0.007600543,0.007600543
8093.900159,-0.007162751,0,-0.008713809,0.008713809,0.008713809
8092.672208,0.007527539,0.0202,0.00915759,0.01104241,0.01104241
8091.893478,0.000815864,0.0101,0.000992535,0.009107465,0.009107465
8091.392919,0.006252295,0.0176,0.007606198,0.009993802,0.009993802
8089.907869,0.00122651,0.0126,0.001492105,0.011107895,0.011107895
8089.615953,-0.024745892,-0.0176,-0.030104491,0.012504491,0.012504491
8088.067877,-0.019120125,-0.0126,-0.023260493,0.010660493,0.010660493
8087.373883,-0.010098493,-0.0025,-0.012285271,0.009785271,0.009785271
8085.318382,0.006531516,0.0202,0.007945883,0.012254117,0.012254117
8084.084461,-0.034561693,-0.0302,-0.042045855,0.011845855,0.011845855
8083.762958,-0.002964296,0.0076,-0.0036062,0.0112062,0.0112062
8082.891049,0.016892303,0.0302,0.020550247,0.009649753,0.009649753
8081.455389,-0.002766696,0.0076,-0.00336581,0.01096581,0.01096581
8079.795195,0.006045413,0.0176,0.007354517,0.010245483,0.010245483
8078.66813,-0.006624725,0.0025,-0.008059276,0.010559276,0.010559276
8077.818528,0.012068659,0.0227,0.014682067,0.008017933,0.008017933
8076.894404,-0.002082849,0.0076,-0.00253388,0.01013388,0.01013388
8075.372304,-0.010706872,-0.0025,-0.013025392,0.010525392,0.010525392
8074.646133,-0.022717017,-0.0151,-0.027636274,0.012536274,0.012536274
8074.098053,-0.003824272,0.0076,-0.004652399,0.012252399,0.012252399
8073.624083,0.007411717,0.0176,0.009016687,0.008583313,0.008583313
8072.806929,-0.034077856,-0.0302,-0.041457246,0.011257246,0.011257246
8071.793343,-0.005485464,0.005,-0.006673314,0.011673314,0.011673314
8071.505252,-0.001459261,0.0101,-0.001775257,0.011875257,0.011875257
8070.665221,0.00275961,0.0126,0.00335719,0.00924281,0.00924281
8069.37589,-0.018703432,-0.0101,-0.022753567,0.012653567,0.012653567
8067.694741,0.002539861,0.0126,0.003089855,0.009510145,0.009510145
8067.409907,0.017220334,0.0328,0.020949311,0.011850689,0.011850689
8066.669253,-0.025332807,-0.0176,-0.0308185,0.0132185,0.0132185
8065.342317,-0.006766121,0.0025,-0.008231291,0.010731291,0.010731291
